,Company,Indicator,CAGR 3 Yrs,CAGR 5 Yrs,Mar '25,Mar '24,Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,Mar '18,Mar '17,Mar '16,Mar '15
21863,Storage Technologies,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
21864,Storage Technologies,Earnings Yield Ann.,-,-,0,,,,,,,,,,
21865,Storage Technologies,Total Debt to Total Equity Ann.,-41.5%,0%,0.3,1.5,1.6,1.5,0.6,0.3,0.2,0.7,1.3,0.9,0.5
21866,Amkay Products,BVSH Ann.,-76.9%,,27.8,15.7,"2,788.7","2,242.9","1,712.7",,,,,,
21867,Amkay Products,RoA Ann. %,6.4%,,11.17%,14.65%,9.65%,9.28%,22.43%,,,,,,
21868,Amkay Products,ROE Ann. %,-16.3%,,13.87%,26.29%,19.57%,23.64%,65.98%,,,,,,
21869,Amkay Products,ROCE Ann. %,-9.6%,,18.31%,35.45%,25.25%,24.79%,70.48%,,,,,,
21870,Amkay Products,Profitability Ratio, ,, , , , , ,,,,,,
21871,Amkay Products,EBITDA Ann. Margin %,20.7%,,14.18%,14.73%,12.64%,8.07%,11.31%,,,,,,
21872,Amkay Products,EBIT Ann. Margin %,22.1%,,12.01%,12.94%,10.07%,6.60%,10.61%,,,,,,
21873,Amkay Products,PBT Ann. Margin %,26.2%,,11.19%,11.26%,8.38%,5.57%,10.26%,,,,,,
21874,Amkay Products,NPM Ann. %,29.4%,,8.69%,8.46%,5.41%,4.01%,7.68%,,,,,,
21875,Amkay Products,Asset Turnover Ann. %,-13.8%,,1.6,1.9,1.8,2.5,-,,,,,,
21876,Amkay Products,Liquidity Ratio, ,, , , , , ,,,,,,
21877,Amkay Products,Current Ratio Ann.,32.2%,,3.7,1.8,2,1.6,1.3,,,,,,
21878,Amkay Products,Quick Ratio Ann.,16.6%,,1.9,1,1.4,1.2,1.3,,,,,,
21879,Amkay Products,Dividend Payout to NP Ann.,-,,-,-,-,-,-,,,,,,
21880,Amkay Products,Earning Retention Ann. %,-,,-,,,,,,,,,,
21881,Amkay Products,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
21882,Amkay Products,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
21883,Amkay Products,Valuation Ratio, ,, , , , , ,,,,,,
21884,Amkay Products,EnterpriseValue Ann.,-,,35.5,,,,,,,,,,
21885,Amkay Products,EV Per Net Sales Ann.,-,,0.9,-,-,-,-,,,,,,
21886,Amkay Products,,-,,1.4,-,-,-,-,,,,,,
21887,Amkay Products,EV Per EBITDA Ann.,-,,6.5,-,-,-,-,,,,,,
21888,Amkay Products,Market Cap Per Sales Ann.,-,,0.9,-,-,-,-,,,,,,
21889,Amkay Products,Retention Ratio Ann. %,-,,-,,,,,,,,,,
21890,Amkay Products,Earnings Yield Ann.,-,,0.1,,,,,,,,,,
21891,Amkay Products,Total Debt to Total Equity Ann.,-47.7%,,0.1,0.6,0.6,0.7,0.3,,,,,,
21892,Sai Swami Metals,BVSH Ann.,,,33.8,12.5,-28.7,,,,,,,,
21893,Sai Swami Metals,RoA Ann. %,,,5.56%,10.11%,,,,,,,,,
21894,Sai Swami Metals,ROE Ann. %,,,9.85%,20.38%,,,,,,,,,
21895,Sai Swami Metals,ROCE Ann. %,,,8.90%,30.95%,,,,,,,,,
21896,Sai Swami Metals,Profitability Ratio,,, , , ,,,,,,,,
21897,Sai Swami Metals,EBITDA Ann. Margin %,,,8.44%,10.12%,,,,,,,,,
21898,Sai Swami Metals,EBIT Ann. Margin %,,,8.36%,9.94%,,,,,,,,,
21899,Sai Swami Metals,PBT Ann. Margin %,,,8.07%,8.68%,,,,,,,,,
21900,Sai Swami Metals,NPM Ann. %,,,5.84%,6.45%,,,,,,,,,
21901,Sai Swami Metals,Asset Turnover Ann. %,,,1.5,1.7,-,,,,,,,,
21902,Sai Swami Metals,Liquidity Ratio,,, , , ,,,,,,,,
21903,Sai Swami Metals,Current Ratio Ann.,,,7.9,2,1,,,,,,,,
21904,Sai Swami Metals,Quick Ratio Ann.,,,6,0.5,0.4,,,,,,,,
21905,Sai Swami Metals,Dividend Payout to NP Ann.,,,-,-,-,,,,,,,,
21906,Sai Swami Metals,Earning Retention Ann. %,,,-,,,,,,,,,,
21907,Sai Swami Metals,Cash Earning Retention Ann. %,,,-,,,,,,,,,,
21908,Sai Swami Metals,Cash Earning Retention Ann. %,,,-,,,,,,,,,,
21909,Sai Swami Metals,Valuation Ratio,,, , , ,,,,,,,,
21910,Sai Swami Metals,EnterpriseValue Ann.,,,25.9,,,,,,,,,,
21911,Sai Swami Metals,EV Per Net Sales Ann.,,,0.7,-,,,,,,,,,
21912,Sai Swami Metals,,,,1,-,-,,,,,,,,
21913,Sai Swami Metals,EV Per EBITDA Ann.,,,8.1,-,,,,,,,,,
21914,Sai Swami Metals,Market Cap Per Sales Ann.,,,0.6,-,,,,,,,,,
21915,Sai Swami Metals,Retention Ratio Ann. %,,,-,,,,,,,,,,
21916,Sai Swami Metals,Earnings Yield Ann.,,,0.1,,,,,,,,,,
21917,Sai Swami Metals,Total Debt to Total Equity Ann.,,,0.2,0.7,-191.3,,,,,,,,
21918,JNK,BVSH Ann.,6.3%,-23.8%,90.2,40.2,127.5,75.2,613.2,350.6,205.3,,,,
21919,JNK,RoA Ann. %,-34.3%,-30%,3.82%,11.71%,13.82%,13.44%,14.07%,22.67%,11.89%,,,,
21920,JNK,ROE Ann. %,-50.7%,-32.1%,5.98%,31.70%,38.09%,49.83%,44.71%,41.45%,53.07%,,,,
21921,JNK,ROCE Ann. %,-43.3%,-27.5%,11.23%,45.82%,45.06%,61.50%,61.81%,56.15%,74.39%,,,,
21922,JNK,Profitability Ratio, , , , , , , , , ,,,,
21923,JNK,EBITDA Ann. Margin %,-10%,2.1%,13.67%,21.69%,18.35%,18.78%,21.02%,12.30%,11.65%,,,,
21924,JNK,EBIT Ann. Margin %,-11.6%,0.9%,12.33%,20.52%,16.80%,17.83%,19.85%,11.78%,11.34%,,,,
21925,JNK,PBT Ann. Margin %,-17.5%,-4.2%,9.27%,18.43%,15.56%,16.53%,18.75%,11.51%,10.78%,,,,
21926,JNK,NPM Ann. %,-20%,-5.7%,6.36%,12.93%,11.50%,12.43%,13.53%,8.54%,7.67%,,,,
21927,JNK,Asset Turnover Ann. %,-22.4%,-20.5%,0.7,1.1,1.3,1.5,1.6,2.2,-,,,,
21928,JNK,Liquidity Ratio, , , , , , , , , ,,,,
21929,JNK,Current Ratio Ann.,27.6%,8.4%,2.7,1.5,1.6,1.3,1.4,1.8,1.3,,,,
21930,JNK,Quick Ratio Ann.,37.5%,7.6%,2.6,1.2,1.2,1,1.3,1.8,1.2,,,,
21931,JNK,Dividend Payout to NP Ann.,-,-,0.1,,-,-,-,-,-,,,,
21932,JNK,Earning Retention Ann. %,-,-,-,97.65%,96.92%,98.34%,96.36%,,,,,,
21933,JNK,Cash Earning Retention Ann. %,-,-,-,97.85%,97.29%,98.45%,96.65%,,,,,,
21934,JNK,Cash Earning Retention Ann. %,-,-,-,97.85%,97.29%,98.45%,96.65%,,,,,,
21935,JNK,Valuation Ratio, , , , , , , , , ,,,,
21936,JNK,EnterpriseValue Ann.,-,-,"1,732.4",,,,,,,,,,
21937,JNK,EV Per Net Sales Ann.,-,-,3.7,-,-,-,-,-,-,,,,
21938,JNK,,-,-,3.8,-,-,-,-,-,-,,,,
21939,JNK,EV Per EBITDA Ann.,-,-,26.8,-,-,-,-,-,-,,,,
21940,JNK,Market Cap Per Sales Ann.,-,-,4,-,-,-,-,-,-,,,,
21941,JNK,Retention Ratio Ann. %,-,-,-,97.64%,96.91%,98.33%,96.35%,,,,,,
21942,JNK,Earnings Yield Ann.,-,-,0,,,,,,,,,,
21943,JNK,Total Debt to Total Equity Ann.,-,-,0,0.3,0.3,0.1,0.2,0,0.1,,,,
21944,Varyaa Creations,BVSH Ann.,-,,49.3,10.5,39.6,-13,-51.6,,,,,,
21945,Varyaa Creations,RoA Ann. %,-65.6%,,1.64%,35.48%,3.94%,40.32%,-5.98%,,,,,,
21946,Varyaa Creations,ROE Ann. %,-,,1.78%,83.54%,132.76%,-297.79%,,,,,,,
21947,Varyaa Creations,ROCE Ann. %,-,,3.76%,111.62%,189.99%,-347.76%,3.33%,,,,,,
21948,Varyaa Creations,Profitability Ratio, ,, , , , , ,,,,,,
21949,Varyaa Creations,EBITDA Ann. Margin %,-52.9%,,2.87%,18.87%,21.62%,27.44%,-26.54%,,,,,,
21950,Varyaa Creations,EBIT Ann. Margin %,-53.1%,,2.83%,18.85%,21.61%,27.39%,-28.53%,,,,,,
21951,Varyaa Creations,PBT Ann. Margin %,-50.9%,,2.78%,18.85%,21.14%,23.46%,-144.46%,,,,,,
21952,Varyaa Creations,NPM Ann. %,-61.5%,,1.34%,14.10%,15.10%,23.46%,-144.46%,,,,,,
21953,Varyaa Creations,Asset Turnover Ann. %,8.7%,,1.8,1.5,0.5,1.4,-,,,,,,
21954,Varyaa Creations,Liquidity Ratio, ,, , , , , ,,,,,,
21955,Varyaa Creations,Current Ratio Ann.,175.9%,,12.6,1.7,1,0.6,0.6,,,,,,
21956,Varyaa Creations,Quick Ratio Ann.,-,,2.9,0.1,0.2,0,0,,,,,,
21957,Varyaa Creations,Dividend Payout to NP Ann.,-,,-,-,-,-,-,,,,,,
21958,Varyaa Creations,Earning Retention Ann. %,-,,-,,,,,,,,,,
21959,Varyaa Creations,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
21960,Varyaa Creations,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
21961,Varyaa Creations,Valuation Ratio, ,, , , , , ,,,,,,
21962,Varyaa Creations,EnterpriseValue Ann.,-,,23.6,,,,,,,,,,
21963,Varyaa Creations,EV Per Net Sales Ann.,-,,0.8,-,-,-,-,,,,,,
21964,Varyaa Creations,,-,,1,-,-,-,-,,,,,,
21965,Varyaa Creations,EV Per EBITDA Ann.,-,,26.1,-,-,-,-,,,,,,
21966,Varyaa Creations,Market Cap Per Sales Ann.,-,,0.8,-,-,-,-,,,,,,
21967,Varyaa Creations,Retention Ratio Ann. %,-,,-,,,,,,,,,,
21968,Varyaa Creations,Earnings Yield Ann.,-,,0,,,,,,,,,,
21969,Varyaa Creations,Total Debt to Total Equity Ann., ,, , , ,-2.3,-3.7,,,,,,
21970,Emmforce Autotech,BVSH Ann.,57.3%,,38.9,12.8,10,10,10,,,,,,
21971,Emmforce Autotech,RoA Ann. %,-13.5%,,9.03%,6.46%,8.96%,13.93%,15.03%,,,,,,
21972,Emmforce Autotech,ROE Ann. %,-27.2%,,13.29%,22.14%,18.71%,34.40%,33.37%,,,,,,
21973,Emmforce Autotech,ROCE Ann. %,-28.3%,,17.67%,19.97%,30.90%,48.00%,63.43%,,,,,,
21974,Emmforce Autotech,Profitability Ratio, ,, , , , , ,,,,,,
21975,Emmforce Autotech,EBITDA Ann. Margin %,1.2%,,21.55%,18.93%,24.32%,20.80%,21.73%,,,,,,
21976,Emmforce Autotech,EBIT Ann. Margin %,-0.8%,,18.49%,16.50%,20.16%,18.96%,19.37%,,,,,,
21977,Emmforce Autotech,PBT Ann. Margin %,0.2%,,16.30%,14.43%,14.83%,16.22%,16.36%,,,,,,
21978,Emmforce Autotech,NPM Ann. %,4.6%,,12.12%,10.65%,9.60%,10.60%,10.08%,,,,,,
21979,Emmforce Autotech,Asset Turnover Ann. %,-14.5%,,1,1.4,0.9,1.6,-,,,,,,
21980,Emmforce Autotech,Liquidity Ratio, ,, , , , , ,,,,,,
21981,Emmforce Autotech,Current Ratio Ann.,17%,,2.4,1.3,1.7,1.5,1.4,,,,,,
21982,Emmforce Autotech,Quick Ratio Ann.,18.6%,,2,1,1.3,1.2,1.2,,,,,,
21983,Emmforce Autotech,Dividend Payout to NP Ann.,-,,-,-,-,-,-,,,,,,
21984,Emmforce Autotech,Earning Retention Ann. %,-,,-,,,,,,,,,,
21985,Emmforce Autotech,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
21986,Emmforce Autotech,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
21987,Emmforce Autotech,Valuation Ratio, ,, , , , , ,,,,,,
21988,Emmforce Autotech,EnterpriseValue Ann.,-,,157.8,,,,,,,,,,
21989,Emmforce Autotech,EV Per Net Sales Ann.,-,,1.8,-,-,-,-,,,,,,
21990,Emmforce Autotech,,-,,1.8,-,-,-,-,,,,,,
21991,Emmforce Autotech,EV Per EBITDA Ann.,-,,8.4,-,-,-,-,,,,,,
21992,Emmforce Autotech,Market Cap Per Sales Ann.,-,,1.6,-,-,-,-,,,,,,
21993,Emmforce Autotech,Retention Ratio Ann. %,-,,-,,,,,,,,,,
21994,Emmforce Autotech,Earnings Yield Ann.,-,,0.1,,,,,,,,,,
21995,Emmforce Autotech,Total Debt to Total Equity Ann.,-27.9%,,0.3,1.5,0.7,0.8,0.3,,,,,,
21996,Shivam Chemicals,BVSH Ann.,-55.4%,,21.6,12.8,346.2,242.9,131.9,,,,,,
21997,Shivam Chemicals,RoA Ann. %,-36.5%,,4.79%,5.82%,15.86%,18.73%,8.70%,,,,,,
21998,Shivam Chemicals,ROE Ann. %,-46.5%,,7.00%,12.65%,27.28%,45.67%,16.39%,,,,,,
21999,Shivam Chemicals,ROCE Ann. %,-41.4%,,12.52%,18.91%,39.32%,62.23%,28.28%,,,,,,
22000,Shivam Chemicals,Profitability Ratio, ,, , , , , ,,,,,,
22001,Shivam Chemicals,EBITDA Ann. Margin %,-13.9%,,2.28%,2.30%,3.54%,3.57%,1.80%,,,,,,
22002,Shivam Chemicals,EBIT Ann. Margin %,-14%,,2.24%,2.25%,3.49%,3.52%,1.70%,,,,,,
22003,Shivam Chemicals,PBT Ann. Margin %,-20.9%,,1.66%,2.08%,3.24%,3.36%,1.34%,,,,,,
22004,Shivam Chemicals,NPM Ann. %,-20.7%,,1.24%,1.47%,2.41%,2.49%,0.90%,,,,,,
22005,Shivam Chemicals,Asset Turnover Ann. %,-23.7%,,4.7,4.7,6.6,10.6,-,,,,,,
22006,Shivam Chemicals,Liquidity Ratio, ,, , , , , ,,,,,,
22007,Shivam Chemicals,Current Ratio Ann.,21.6%,,2.7,1.8,2.2,1.5,2.3,,,,,,
22008,Shivam Chemicals,Quick Ratio Ann.,18.6%,,2.5,1.8,2.2,1.5,2.2,,,,,,
22009,Shivam Chemicals,Dividend Payout to NP Ann.,-,,-,-,-,-,-,,,,,,
22010,Shivam Chemicals,Earning Retention Ann. %,-,,-,,,,,,,,,,
22011,Shivam Chemicals,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
22012,Shivam Chemicals,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
22013,Shivam Chemicals,Valuation Ratio, ,, , , , , ,,,,,,
22014,Shivam Chemicals,EnterpriseValue Ann.,-,,129.4,,,,,,,,,,
22015,Shivam Chemicals,EV Per Net Sales Ann.,-,,0.6,-,-,-,-,,,,,,
22016,Shivam Chemicals,,-,,3.3,-,-,-,-,,,,,,
22017,Shivam Chemicals,EV Per EBITDA Ann.,-,,27.3,-,-,-,-,,,,,,
22018,Shivam Chemicals,Market Cap Per Sales Ann.,-,,0.6,-,-,-,-,,,,,,
22019,Shivam Chemicals,Retention Ratio Ann. %,-,,-,,,,,,,,,,
22020,Shivam Chemicals,Earnings Yield Ann.,-,,0,,,,,,,,,,
22021,Shivam Chemicals,Total Debt to Total Equity Ann.,-15.7%,,0.3,0.7,0.5,0.5,0.3,,,,,,
22022,Faalcon Concepts,BVSH Ann.,-67.4%,,31.8,14.3,"1,442.9",915,222.3,,,,,,
22023,Faalcon Concepts,RoA Ann. %,-13.7%,,6.84%,11.45%,13.88%,10.66%,2.22%,,,,,,
22024,Faalcon Concepts,ROE Ann. %,-45.5%,,12.30%,29.18%,54.81%,75.79%,55.51%,,,,,,
22025,Faalcon Concepts,ROCE Ann. %,-38.2%,,17.45%,33.23%,66.53%,74.02%,25.21%,,,,,,
22026,Faalcon Concepts,Profitability Ratio, ,, , , , , ,,,,,,
22027,Faalcon Concepts,EBITDA Ann. Margin %,31.2%,,17.22%,18.75%,20.05%,7.63%,3.79%,,,,,,
22028,Faalcon Concepts,EBIT Ann. Margin %,27.7%,,15.50%,16.92%,19.47%,7.45%,3.54%,,,,,,
22029,Faalcon Concepts,PBT Ann. Margin %,22.3%,,13.23%,14.71%,18.23%,7.24%,3.39%,,,,,,
22030,Faalcon Concepts,NPM Ann. %,20.5%,,9.29%,10.96%,13.64%,5.31%,2.45%,,,,,,
22031,Faalcon Concepts,Asset Turnover Ann. %,-26.3%,,1,1.2,1.2,2.5,-,,,,,,
22032,Faalcon Concepts,Liquidity Ratio, ,, , , , , ,,,,,,
22033,Faalcon Concepts,Current Ratio Ann.,26%,,2.4,1.9,1.4,1.2,1.1,,,,,,
22034,Faalcon Concepts,Quick Ratio Ann.,14.5%,,1.5,1.1,0.7,1,0.7,,,,,,
22035,Faalcon Concepts,Dividend Payout to NP Ann.,-,,-,-,-,-,-,,,,,,
22036,Faalcon Concepts,Earning Retention Ann. %,-,,-,,,,,,,,,,
22037,Faalcon Concepts,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
22038,Faalcon Concepts,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
22039,Faalcon Concepts,Valuation Ratio, ,, , , , , ,,,,,,
22040,Faalcon Concepts,EnterpriseValue Ann.,-,,31.8,,,,,,,,,,
22041,Faalcon Concepts,EV Per Net Sales Ann.,-,,1.1,-,-,-,-,,,,,,
22042,Faalcon Concepts,,-,,1.2,-,-,-,-,,,,,,
22043,Faalcon Concepts,EV Per EBITDA Ann.,-,,6.4,-,-,-,-,,,,,,
22044,Faalcon Concepts,Market Cap Per Sales Ann.,-,,0.9,-,-,-,-,,,,,,
22045,Faalcon Concepts,Retention Ratio Ann. %,-,,-,,,,,,,,,,
22046,Faalcon Concepts,Earnings Yield Ann.,-,,0.1,,,,,,,,,,
22047,Faalcon Concepts,Total Debt to Total Equity Ann.,-15.7%,,0.3,0.6,0.6,0.5,2.2,,,,,,
22048,Vodafone Idea,BVSH Ann.,-,-,-9.8,-20.7,-15.2,-19.1,-13.1,3.1,72.7,70.2,65.8,68.8,60.8
22049,Vodafone Idea,RoA Ann. %,-,-,-13.89%,-16.88%,-14.13%,-14.56%,-22.79%,-31.95%,-6.03%,-4.37%,-0.86%,3.36%,4.87%
22050,Vodafone Idea,ROE Ann. %,-,-,,,,,,-812.45%,-22.13%,-14.56%,-3.50%,10.68%,12.83%
22051,Vodafone Idea,ROCE Ann. %,-,-,-2.14%,-4.12%,-3.94%,-5.50%,-4.53%,-6.11%,-5.27%,-2.26%,3.24%,8.86%,12.86%
22052,Vodafone Idea,Profitability Ratio, , , , , , , , , , , , , 
22053,Vodafone Idea,EBITDA Ann. Margin %,1.5%,3.9%,42.53%,39.18%,39.47%,40.63%,40.04%,35.11%,13.43%,22.46%,29.07%,33.71%,32.37%
22054,Vodafone Idea,EBIT Ann. Margin %,-,-,-7.07%,-12.77%,-13.87%,-19.16%,-14.92%,-18.30%,-25.65%,-7.41%,7.25%,16.33%,16.85%
22055,Vodafone Idea,PBT Ann. Margin %,-,-,-63.58%,-71.86%,-69.91%,-73.87%,-111.13%,-139.29%,-47.99%,-25.01%,-4.02%,11.36%,13.87%
22056,Vodafone Idea,NPM Ann. %,-,-,-63.58%,-73.80%,-69.91%,-73.87%,-111.08%,-163.55%,-38.13%,-16.02%,-2.35%,7.39%,8.98%
22057,Vodafone Idea,Asset Turnover Ann. %,0%,0%,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.5,0.6
22058,Vodafone Idea,Liquidity Ratio, , , , , , , , , , , , , 
22059,Vodafone Idea,Current Ratio Ann.,14.5%,24.6%,0.6,0.3,0.3,0.4,0.3,0.2,0.4,0.9,0.4,0.3,0.9
22060,Vodafone Idea,Quick Ratio Ann.,14.5%,24.6%,0.6,0.3,0.3,0.4,0.3,0.2,0.4,0.9,0.4,0.3,0.9
22061,Vodafone Idea,Dividend Payout to NP Ann.,-,-,,,,,,,,,-7.8,2.5,1.5
22062,Vodafone Idea,Earning Retention Ann. %,-,-,-,,,,,,,,,91.84%,91.93%
22063,Vodafone Idea,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,97.57%,97.04%
22064,Vodafone Idea,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,97.57%,97.04%
22065,Vodafone Idea,Valuation Ratio, , , , , , , , , , , , , 
22066,Vodafone Idea,EnterpriseValue Ann.,2.3%,17.9%,"234,558","273,790.1","229,380.5","218,786.7","182,054.9","102,837.5","123,594.3","89,962","82,537.9","76,307.5","80,726.3"
22067,Vodafone Idea,EV Per Net Sales Ann.,-1.8%,18.6%,5.4,6.5,5.5,5.7,4.4,2.3,3.4,3.2,2.3,2.1,2.6
22068,Vodafone Idea,,-,-,-0.7,-0.6,-0.4,-0.5,-0.7,1,0.3,1.1,1.3,1.6,3
22069,Vodafone Idea,EV Per EBITDA Ann.,-3.2%,14.2%,12.8,16.5,13.9,14.1,10.9,6.6,25,14.4,8.1,6.3,8
22070,Vodafone Idea,Market Cap Per Sales Ann.,11.2%,40.6%,1.1,1.6,0.7,0.8,0.6,0.2,0.4,1.2,0.9,1.1,2.1
22071,Vodafone Idea,Retention Ratio Ann. %,-,-,-,,,,,,,,,91.83%,91.92%
22072,Vodafone Idea,Earnings Yield Ann.,-,-,-0.6,-0.5,-1,-0.9,-1.7,-8.2,-0.9,-0.1,-0,0.1,0
22073,Vodafone Idea,Total Debt to Total Equity Ann.,-,-,-2.8,-2,-2.7,-3.1,-4.2,10.7,1.7,1.9,2.2,1.5,0.7
22074,Grill Splendour Services,BVSH Ann.,38%,,44.4,10.7,"2,007.9",16.9,-17.7,,,,,,
22075,Grill Splendour Services,RoA Ann. %,-,,-16.15%,-1.07%,26.05%,1.19%,-1.36%,,,,,,
22076,Grill Splendour Services,ROE Ann. %,-,,-20.56%,-5.79%,99.15%,204.73%,,,,,,,
22077,Grill Splendour Services,ROCE Ann. %,-,,-21.68%,7.32%,63.95%,10.22%,8.09%,,,,,,
22078,Grill Splendour Services,Profitability Ratio, ,, , , , , ,,,,,,
22079,Grill Splendour Services,EBITDA Ann. Margin %,-,,-50.68%,5.45%,18.99%,2.29%,1.53%,,,,,,
22080,Grill Splendour Services,EBIT Ann. Margin %,-,,-55.33%,3.94%,17.93%,1.24%,0.75%,,,,,,
22081,Grill Splendour Services,PBT Ann. Margin %,-,,-59.35%,-1.72%,16.42%,0.30%,-0.44%,,,,,,
22082,Grill Splendour Services,NPM Ann. %,-,,-46.29%,-1.76%,13.01%,0.30%,-0.44%,,,,,,
22083,Grill Splendour Services,Asset Turnover Ann. %,-54%,,0.4,0.9,2.9,4.1,-,,,,,,
22084,Grill Splendour Services,Liquidity Ratio, ,, , , , , ,,,,,,
22085,Grill Splendour Services,Current Ratio Ann.,26%,,1.8,0.3,1,0.9,0.7,,,,,,
22086,Grill Splendour Services,Quick Ratio Ann.,34.4%,,1.7,0.2,0.9,0.7,0.5,,,,,,
22087,Grill Splendour Services,Dividend Payout to NP Ann.,-,,-,-,-,-,-,,,,,,
22088,Grill Splendour Services,Earning Retention Ann. %,-,,-,,,,,,,,,,
22089,Grill Splendour Services,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
22090,Grill Splendour Services,Cash Earning Retention Ann. %,-,,-,,,,,,,,,,
22091,Grill Splendour Services,Valuation Ratio, ,, , , , , ,,,,,,
22092,Grill Splendour Services,EnterpriseValue Ann.,-,,52,,,,,,,,,,
22093,Grill Splendour Services,EV Per Net Sales Ann.,-,,5.1,-,-,-,-,,,,,,
22094,Grill Splendour Services,,-,,2.2,-,-,-,-,,,,,,
22095,Grill Splendour Services,EV Per EBITDA Ann.,-,,-10,-,-,-,-,,,,,,
22096,Grill Splendour Services,Market Cap Per Sales Ann.,-,,5,-,-,-,-,,,,,,
22097,Grill Splendour Services,Retention Ratio Ann. %,-,,-,,,,,,,,,,
22098,Grill Splendour Services,Earnings Yield Ann.,-,,-0.1,,,,,,,,,,
22099,Grill Splendour Services,Total Debt to Total Equity Ann.,-86.4%,,0.2,3.8,1.5,79.6,-55,,,,,,
22100,Ramdevbaba Solvent,BVSH Ann.,-56%,-33.4%,66.3,44.9,"1,042.7",777.7,632.4,506.8,413.2,332.2,278.5,222.3,202.9
22101,Ramdevbaba Solvent,RoA Ann. %,0.3%,-3.9%,5.20%,5.68%,7.70%,5.16%,5.80%,6.36%,5.86%,7.27%,5.49%,1.82%,3.44%
22102,Ramdevbaba Solvent,ROE Ann. %,-19%,-14.6%,9.92%,17.91%,30.70%,18.67%,19.87%,21.86%,19.60%,21.31%,20.17%,8.76%,15.50%
22103,Ramdevbaba Solvent,ROCE Ann. %,-4.4%,-6%,15.24%,24.13%,26.68%,17.45%,18.57%,20.76%,19.36%,31.86%,35.61%,16.79%,18.09%
22104,Ramdevbaba Solvent,Profitability Ratio, , , , , , , , , , , , , 
22105,Ramdevbaba Solvent,EBITDA Ann. Margin %,3.2%,-0.6%,3.55%,4.61%,3.89%,3.23%,3.58%,3.66%,4.74%,4.37%,3.55%,3.94%,4.21%
22106,Ramdevbaba Solvent,EBIT Ann. Margin %,8.8%,1.6%,3.03%,3.99%,3.57%,2.35%,2.58%,2.80%,3.21%,3.53%,2.65%,2.54%,2.82%
22107,Ramdevbaba Solvent,PBT Ann. Margin %,13.9%,3.7%,2.16%,2.58%,2.76%,1.46%,1.68%,1.80%,1.86%,2.65%,1.60%,0.75%,1.39%
22108,Ramdevbaba Solvent,NPM Ann. %,12.2%,2.1%,1.61%,1.89%,2.10%,1.14%,1.35%,1.45%,1.86%,1.78%,1.07%,0.52%,0.98%
22109,Ramdevbaba Solvent,Asset Turnover Ann. %,-11%,-6%,3.6,3.3,4.4,5.1,4.7,4.9,3.7,4.5,5,3.8,3.9
22110,Ramdevbaba Solvent,Liquidity Ratio, , , , , , , , , , , , , 
22111,Ramdevbaba Solvent,Current Ratio Ann.,-7.2%,-4.4%,1.2,1,1,1.5,1.5,1.5,1.1,0.9,1,1.3,1.1
22112,Ramdevbaba Solvent,Quick Ratio Ann.,-14.5%,-9%,0.5,0.5,0.5,0.8,0.6,0.8,0.5,0.5,0.8,0.5,0.5
22113,Ramdevbaba Solvent,Dividend Payout to NP Ann.,-,-,-,-,-,-,-,-,-,-,-,-,-
22114,Ramdevbaba Solvent,Earning Retention Ann. %,-,-,-,,,,,,,,,,
22115,Ramdevbaba Solvent,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
22116,Ramdevbaba Solvent,Cash Earning Retention Ann. %,-,-,-,,,,,,,,,,
22117,Ramdevbaba Solvent,Valuation Ratio, , , , , , , , , , , , , 
22118,Ramdevbaba Solvent,EnterpriseValue Ann.,-,-,353.1,,,,,,,,,,
22119,Ramdevbaba Solvent,EV Per Net Sales Ann.,-,-,0.4,-,-,-,-,-,-,-,-,-,-
22120,Ramdevbaba Solvent,,-,-,1.7,-,-,-,-,-,-,-,-,-,-
22121,Ramdevbaba Solvent,EV Per EBITDA Ann.,-,-,10.7,-,-,-,-,-,-,-,-,-,-
22122,Ramdevbaba Solvent,Market Cap Per Sales Ann.,-,-,0.3,-,-,-,-,-,-,-,-,-,-
22123,Ramdevbaba Solvent,Retention Ratio Ann. %,-,-,-,,,,,,,,,,
22124,Ramdevbaba Solvent,Earnings Yield Ann.,-,-,0.1,,,,,,,,,,
22125,Ramdevbaba Solvent,Total Debt to Total Equity Ann.,-30.7%,-18.8%,0.6,1.5,2.1,1.8,1.5,1.7,1.5,1.3,1.8,2.9,2.7
22126,Greenhitech Ventures,BVSH Ann.,35.9%,,25.1,15.7,10,10,10,,,,,,
